id,adhikarana_id,field_type,content,language
"6579","Adhikarana_190","notes","Dvaita's cosmological journey: Makes liberation more processional and honored—not mere disappearance into brahman but celebrated ascent. This preserves individual jiva's distinction throughout journey and emphasizes gracious reception. Some modern interpreters read symbolically (stations as consciousness-levels); traditional reading: actual cosmic geography.",
"6580","Adhikarana_190","references","Chandogya Upanishad 4.15.5-6, 5.10, Brihadaranyaka Upanishad 6.2.15, Kaushitaki Upanishad 1.3",
"6581","Adhikarana_191","topic","न प्रतीक - Not mere symbols—meditation on Vishnu Himself, not substitutes",
"6582","Adhikarana_191","samshaya","When Upanishads teach meditation on akasha, prana, manas—are these mere symbols for Brahman?",
"6583","Adhikarana_191","purvapaksha","Symbols sufficient—meditate on accessible pratika as substitute.",
"6584","Adhikarana_191","siddhanta","According to Dvaita: Ultimate meditation must be on Vishnu Himself. While symbols serve as entry-points, one must progress to Vishnu. Pratika meditation yields limited fruits; only Vishnu-meditation grants moksha. Vishnu as antaryamin becomes the true object through symbols.",
"6585","Adhikarana_191","notes","Balance accessibility with ultimate goal—only Vishnu-knowledge liberates.",
"6586","Adhikarana_191","references","Chandogya Upanishad 3.14, Bhagavad Gita 12.5",
"6587","Adhikarana_192","topic","ब्रह्मदृष्टि - Vision of Vishnu at journey's end",
"6588","Adhikarana_192","samshaya","Is direct Vishnu-vision immediate upon death or gradual through the journey?",
"6589","Adhikarana_192","purvapaksha","Vision remains indirect until final destination.",
"6590","Adhikarana_192","siddhanta","According to Dvaita: Complete aparoksha-jnana (direct vision) of Vishnu occurs only upon reaching Vaikuntha, not during the devayana journey. The journey progressively purifies and prepares the jiva; full darshan is the culminating fruit. Madhva emphasizes eternal loving relationship begins at journey's end.",
"6591","Adhikarana_192","notes","Final vision is relational—jiva beholds Vishnu as beloved Lord, not identity-merger.",
"6592","Adhikarana_192","references","Chandogya Upanishad 8.12.3, Mundaka Upanishad 3.2.8-9",
"6593","Adhikarana_193","topic","आदित्यादिमति - Accompanying the sun and other deities",
"6594","Adhikarana_193","samshaya","Do deities accompany the jiva or merely guide from stations?",
"6595","Adhikarana_193","purvapaksha","Impersonal forces guide the journey.",
"6596","Adhikarana_193","siddhanta","According to Dvaita: Personal deities escort the departing jiva. Aditya, Vayu, Varuna and other deities personally honor and guide the mukta-to-be. This demonstrates the devotee's exalted status—cosmic powers serve Vishnu's devotee.",
"6597","Adhikarana_193","notes","Dvaita's devotional cosmology: Muktas are honored by all creation.",
"6598","Adhikarana_193","references","Kaushitaki Upanishad 1.3, Chandogya Upanishad 5.10",
"6599","Adhikarana_194","topic","आसन - Special seat/reception given to approaching mukta",
"6600","Adhikarana_194","samshaya","Is the jiva given special honors upon approaching Vaikuntha?",
"6601","Adhikarana_194","purvapaksha","Jiva simply enters without ceremony.",
"6602","Adhikarana_194","siddhanta","According to Dvaita: Upanishads describe ceremonial reception—special seat (asana), honors, and Brahman Himself welcoming the arriving jiva. This establishes mukti as joyful homecoming, not impersonal dissolution. The devotee is received with love.",
"6603","Adhikarana_194","notes","Personal God receives personal devotee—relational liberation.",
"6604","Adhikarana_194","references","Kaushitaki Upanishad 1.4-5, Chandogya Upanishad 8.5.3",
"6605","Adhikarana_195","topic","प्रायण - Departure—time of death and upward journey",
"6606","Adhikarana_195","samshaya","When exactly does the devayana journey begin?",
"6607","Adhikarana_195","purvapaksha","Journey begins long after death.",
"6608","Adhikarana_195","siddhanta","According to Dvaita: Journey begins immediately at death for the qualified devotee. No delay or intermediate wandering. Vishnu's grace ensures prompt escort. This provides assurance—death is not fearful gap but immediate transition to guided journey.",
"6609","Adhikarana_195","notes","Grace operates immediately—no limbo or uncertainty for devotee.",
"6610","Adhikarana_195","references","Brihadaranyaka Upanishad 6.2.15",
"6611","Adhikarana_196","topic","तदधिगम - Attainment of Vaikuntha and its permanence",
"6612","Adhikarana_196","samshaya","Is Vaikuntha-attainment gradual or sudden?",
"6613","Adhikarana_196","purvapaksha","Gradual merging into Brahman.",
"6614","Adhikarana_196","siddhanta","According to Dvaita: Attainment is definite arrival at real transcendent realm. Vaikuntha exists as actual divine abode, not metaphor. The jiva enters with full individuality intact—no gradual dissolution. Eternal distinction maintained even in supreme liberation. This concludes Pada 1.",
"6615","Adhikarana_196","notes","Vaikuntha is real place with real Vishnu and real muktas—not symbolic.",
"6616","Adhikarana_196","references","Chandogya Upanishad 8.12.3, Bhagavad Gita 15.6",
"6617","Adhikarana_197","topic","वाङ्मनस - Speech, mind, and senses merge at death",
"6618","Adhikarana_197","samshaya","Where do speech, mind and senses go at death?",
"6619","Adhikarana_197","purvapaksha","They dissolve into elements.",
"6620","Adhikarana_197","siddhanta","According to Dvaita: At death, faculties withdraw into prana, then into jiva, then jiva departs. The progression: senses→mind→prana→jiva. The jiva retains subtle body (suksma-sharira) containing these in dormant form for the journey and future embodiment in Vaikuntha.",
"6621","Adhikarana_197","notes","Jiva carries subtle capacities—not naked consciousness but embodied soul.",
"6622","Adhikarana_197","references","Brihadaranyaka Upanishad 4.4.2, Chandogya Upanishad 6.8.6",
"6623","Adhikarana_198","topic","मनस् - Mind's role in departure",
"6624","Adhikarana_198","samshaya","Does mind depart with jiva or dissolve?",
"6625","Adhikarana_198","purvapaksha","Mind dissolves, only pure consciousness remains.",
"6626","Adhikarana_198","siddhanta","According to Dvaita: Mind accompanies jiva in subtle form. Madhva rejects notion of mind-less pure consciousness. The jiva IS  essentially conscious but always has mind as instrument. In mukti, mind is perfected, not eliminated.",
"6627","Adhikarana_198","notes","No disembodied consciousness in Dvaita—even muktas have subtle form.",
"6628","Adhikarana_198","references","Brihadaranyaka Upanishad 4.4.2",
"6629","Adhikarana_199","topic","अध्यक्ष - Presiding deities accompany their faculties",
"6630","Adhikarana_199","samshaya","Do presiding deities of senses depart with jiva?",
"6631","Adhikarana_199","purvapaksha","Deities remain in cosmos.",
"6632","Adhikarana_199","siddhanta","According to Dvaita: Presiding deities accompany their respective faculties as escorts. Surya with vision, Vayu with prana, etc. This demonstrates cosmic participation in the mukta's journey—all creation honors Vishnu's devotee.",
"6633","Adhikarana_199","notes","Taratamya extends to service—superior beings escort inferior devoted soul.",
"6634","Adhikarana_199","references","Brihadaranyaka Upanishad 3.2.13, Kaushitaki Upanishad 3.2",
"6635","Adhikarana_200","topic","भूत - Elements return to cosmic sources at death",
"6636","Adhikarana_200","samshaya","Do gross elements dissolve or remain with jiva?",
"6637","Adhikarana_200","purvapaksha","All elements dissolve completely.",
"6638","Adhikarana_200","siddhanta","According to Dvaita: Gross body (sthula-sharira) dissolves back into elements. Subtle body (suksma-sharira) containing tanmatras accompanies jiva. This allows future embodiment in Vaikuntha—muktas have divine bodies, not formlessness.",
"6639","Adhikarana_200","notes","Embodiment continues eternally—liberation is transformation, not elimination of form.",
"6640","Adhikarana_200","references","Brihadaranyaka Upanishad 3.2.13",
"6641","Adhikarana_201","topic","अनेकलय - Not dissolving into one—maintaining distinction",
"6642","Adhikarana_201","samshaya","Does jiva merge into cosmic totality or remain distinct?",
